Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers Canada Inc.
Statement,Data,BrokerAddress,"1800 McGill College Avenue, Suite 2106, Montreal, Quebec, Canada  H3A 3J6"
Statement,Data,Title,Activity Statement
Statement,Data,Period,"June 9, 2023"
Statement,Data,WhenGenerated,"2023-06-11, 16:05:53 EDT"
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,John Smith
Account Information,Data,Account Alias,RRSP
Account Information,Data,Account,U1234567
Account Information,Data,Account Type,Individual
Account Information,Data,Customer Type,Registered Retirement Savings Plan
Account Information,Data,Account Capabilities,Cash
Account Information,Data,Base Currency,USD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,3433.486082662,3627.065160875,0,3627.065160875,193.579078212
Net Asset Value,Data,Stock,328030,322389,0,322389,-5641
Net Asset Value,Data,Options,-56954.84,5203.19,-56410.44,-51207.25,5747.59
Net Asset Value,Data,Dividend Accruals,275,275,0,275,0
Net Asset Value,Data,Total,274783.646082662,331494.255160875,-56410.44,275083.815160875,300.169078212
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,0.109238334%
Change in NAV,Header,Field Name,Field Value
Change in NAV,Data,Starting Value,274783.646082662
Change in NAV,Data,Mark-to-Market,304.59000396
Change in NAV,Data,Commissions,-4.42092575
Change in NAV,Data,Ending Value,275083.815160875
Mark-to-Market Performance Summary,Header,Asset Category,Symbol,Prior Quantity,Current Quantity,Prior Price,Current Price,Mark-to-Market P/L Position,Mark-to-Market P/L Transaction,Mark-to-Market P/L Commissions,Mark-to-Market P/L Other,Mark-to-Market P/L Total,Code
Month & Year to Date Performance Summary,Data,Equity and Index Options,QCOM  230421C00100000,QCOM 21APR23 100 C,0,3271.8844583,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QCOM  230630C00095000,QCOM 30JUN23 95 C,0,1010.940414,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QQQM  230120C00117000,QQQM 20JAN23 117 C,0,-29.08815,0,43.718886,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QQQM  230217C00118000,QQQM 17FEB23 118 C,0,-555.0948841,0,-555.094884,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QQQM  230317C00119000,QQQM 17MAR23 119 C,0,491.8802469,0,491.880247,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QQQM  230421C00119000,QQQM 21APR23 119 C,0,-623.105468,0,-623.105468,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QQQM  230616C00120000,QQQM 16JUN23 120 C,-256.68,-1254.342242,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SBNY  230317P00085000,SBNY 17MAR23 85 P,0,-1540.29905,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SBNY  230616C00095000,SBNY 16JUN23 95 C,0,1584.03586,0,1584.03586,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SBNY  230616P00095000,SBNY 16JUN23 95 P,0,33.661871,0,33.661871,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SBNY  230616C00100000,SBNY 16JUN23 100 C,0,2030.2301413,0,2030.230141,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00052500,SCHW 17MAR23 52.5 C,0,-266.40346,0,-266.40346,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00060000,SCHW 17MAR23 60 C,0,157.597124,0,157.597124,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00062500,SCHW 17MAR23 62.5 C,0,51.59766,0,51.59766,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317P00062500,SCHW 17MAR23 62.5 P,0,-7.1951039,0,-12.2332539,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00066000,SCHW 17MAR23 66 C,0,93.59786,0,93.59786,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00068000,SCHW 17MAR23 68 C,0,52.598156,0,52.598156,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00069000,SCHW 17MAR23 69 C,0,30.778292,0,30.778292,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00071000,SCHW 17MAR23 71 C,0,70.778316,0,70.778316,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00072000,SCHW 17MAR23 72 C,0,33.598388,0,33.598388,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00072500,SCHW 17MAR23 72.5 C,0,1143.79095,0,1078.233323,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230421C00050000,SCHW 21APR23 50 C,0,-232.402356,0,-232.402356,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230421C00052500,SCHW 21APR23 52.5 C,0,311.5959,0,311.5959,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230421C00055000,SCHW 21APR23 55 C,0,437.593348,0,437.593348,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230421P00057500,SCHW 21APR23 57.5 P,0,-168.4029,0,-168.4029,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230616C00047500,SCHW 16JUN23 47.5 C,-193.92,-438.40405,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230616C00050000,SCHW 16JUN23 50 C,0,402.244588,0,402.244588,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230616P00057500,SCHW 16JUN23 57.5 P,-231.24,-194.73905,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SIG   230421P00050000,SIG 21APR23 50 P,0,-56.2802285,0,-56.2802285,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SIG   230421C00060000,SIG 21APR23 60 C,0,1557.9237089,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SQM   230421P00060000,SQM 21APR23 60 P,0,-78.2796102,0,-78.2796102,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SQM   230421C00070000,SQM 21APR23 70 C,0,1641.8725979,0,1641.872598,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SQM   230421P00070000,SQM 21APR23 70 P,0,-192.24905,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230120P00080000,STLD 20JAN23 80 P,0,-25,0,-91.03815,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230120C00090000,STLD 20JAN23 90 C,0,-751.77815,0,-4.716517,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230217P00080000,STLD 17FEB23 80 P,0,-20.63815,0,-20.63815,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230217C00090000,STLD 17FEB23 90 C,0,1748.3193579,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230421P00095000,STLD 21APR23 95 P,0,-959.84715,0,-959.84715,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230421C00100000,STLD 21APR23 100 C,0,1080.2413398,0,1080.24134,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230519C00095000,STLD 19MAY23 95 C,0,2879.9882762,0,2624.941806,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230519C00100000,STLD 19MAY23 100 C,0,1692.084192,0,1692.084192,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230519P00100000,STLD 19MAY23 100 P,0,-124.705672,0,-124.705672,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230519C00105000,STLD 19MAY23 105 C,0,741.69266,0,741.69266,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230519C00115000,STLD 19MAY23 115 C,0,1847.280988,0,1847.280988,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230519P00115000,STLD 19MAY23 115 P,0,1089.0851,0,1089.0851,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230616C00095000,STLD 16JUN23 95 C,-630.14,112.547828,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230616P00100000,STLD 16JUN23 100 P,-600.84,-331.42905,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230616P00115000,STLD 16JUN23 115 P,-730.58,-235.22905,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STNG  230721C00046000,STNG 21JUL23 46 C,95.26,229.34495,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STNG  230721C00048000,STNG 21JUL23 48 C,0,90.695876,0,90.695876,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STNG  230721C00050000,STNG 21JUL23 50 C,0,1240.28662,0,1240.28662,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STNG  230721P00050000,STNG 21JUL23 50 P,50.98,90.47095,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STX   230721C00055000,STX 21JUL23 55 C,-36.856474,-36.856474,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SWKS  230120C00080000,SWKS 20JAN23 80 C,0,1184.5,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TD    230721C00050000,TD 21JUL23 50 C,-242.54,208.889182,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TGT   230721C00130000,TGT 21JUL23 130 C,178.794094,178.794094,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TGT   230721C00135000,TGT 21JUL23 135 C,122.80095,356.593924,356.593924,356.593924,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TGT   230721C00140000,TGT 21JUL23 140 C,0,2208.22822,0,2208.22822,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TGT   230721P00140000,TGT 21JUL23 140 P,253.64,690.71095,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TROX  230120P00012000,TROX 20JAN23 12 P,0,-19.34,0,-59.8763,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TROX  230120C00013000,TROX 20JAN23 13 C,0,213.68,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TSM   230217P00060000,TSM 17FEB23 60 P,0,-54.5,0,-55.03815,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TSM   230217C00070000,TSM 17FEB23 70 C,0,717.24,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TSM   230421C00075000,TSM 21APR23 75 C,0,1477.9146409,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TSM   230707C00090000,TSM 07JUL23 90 C,-327.44,-326.59937,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TXN   230217P00145000,TXN 17FEB23 145 P,0,-210.5407961,0,-166.0789461,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TXN   230217C00155000,TXN 17FEB23 155 C,0,1448.67,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,VALE  230120P00012000,VALE 20JAN23 12 P,0,-13.1,0,-26.91575,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,VALE  230120C00015000,VALE 20JAN23 15 C,0,1064.15,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230120C00129000,XLK 20JAN23 129 C,0,-176.52815,0,645.599353,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230203C00130000,XLK 03FEB23 130 C,0,-288.3990519,0,-288.399052,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230224C00131000,XLK 24FEB23 131 C,0,192.582514,0,192.582514,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230317C00132000,XLK 17MAR23 132 C,0,-16.4156998,0,-16.4157,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230421C00133000,XLK 21APR23 133 C,0,-746.407572,0,-746.407572,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230602C00134000,XLK 02JUN23 134 C,0,-1538.413828,0,-1538.413828,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230721C00139000,XLK 21JUL23 139 C,-129,30.836126,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLY   230120C00139000,XLY 20JAN23 139 C,0,-209.43815,0,-142.481274,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLY   230203C00140000,XLY 03FEB23 140 C,0,-449.3987313,0,-449.398731,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLY   230317C00143000,XLY 17MAR23 143 C,0,882.2782893,0,882.278289,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLY   230421C00145000,XLY 21APR23 145 C,0,-95.502876,0,-95.502876,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLY   230519C00145000,XLY 19MAY23 145 C,0,153.594396,0,153.594396,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLY   230616C00146000,XLY 16JUN23 146 C,-835.06,-923.296418,0,0,0,0
Month & Year to Date Performance Summary,Data,Total,,,-5242.255426,32988.2394461,356.593924,23887.2215777,0,0
Month & Year to Date Performance Summary,Data,Total (All Assets),,,-145.37411225,8793.0674711,4301.885942,1827.2973887,0,-391.122176
Cash Report,Header,Currency Summary,Currency,Total,Month to Date,Year to Date,
Cash Report,Data,Starting Cash,Base Currency Summary,3433.486082662,,,
Cash Report,Data,Commissions,Base Currency Summary,-4.42092575,-8.10411225,-276.9825289,
Cash Report,Data,Deposits,Base Currency Summary,0,0,22422.9812,
Cash Report,Data,Dividends,Base Currency Summary,0,248,4044.67,
Cash Report,Data,Broker Interest Paid and Received,Base Currency Summary,0,5.22,58.35,
Cash Report,Data,Trades (Sales),Base Currency Summary,17648,20417,409178.1664,
Cash Report,Data,Trades (Purchase),Base Currency Summary,-17450,-20943,-434443.7761544,
Cash Report,Data,Withholding Tax,Base Currency Summary,0,0,-38.23,
Cash Report,Data,Cash FX Translation Gain/Loss,Base Currency Summary,0.00000396,,,
Cash Report,Data,Ending Cash,Base Currency Summary,3627.065160875,,,
Cash Report,Data,Ending Settled Cash,Base Currency Summary,3429.065160875,,,
Cash Report,Data,Starting Cash,CAD,0.0042153,,,
Cash Report,Data,Deposits,CAD,0,0,30460,
Cash Report,Data,Trades (Purchase),CAD,0,0,-30459.99580588,
Cash Report,Data,Ending Cash,CAD,0.0042153,,,
Cash Report,Data,Ending Settled Cash,CAD,0.0042153,,,
Cash Report,Data,Starting Cash,USD,3433.48292692,,,
Cash Report,Data,Commissions,USD,-4.42092575,-8.10411225,-276.9825289,
Cash Report,Data,Dividends,USD,0,248,4044.67,
Cash Report,Data,Broker Interest Paid and Received,USD,0,5.22,58.35,
Cash Report,Data,Trades (Sales),USD,17648,20417,409178.1664,
Cash Report,Data,Trades (Purchase),USD,-17450,-20943,-412035,
Cash Report,Data,Withholding Tax,USD,0,0,-38.23,
Cash Report,Data,Ending Cash,USD,3627.06200117,,,
Cash Report,Data,Ending Settled Cash,USD,3429.06200117,,,
Open Positions,Header,DataDiscriminator,Asset Category,Currency,Symbol,Quantity,Mult,Cost Price,Cost Basis,Close Price,Value,Unrealized P/L,Code
Open Positions,Data,Summary,Stocks,USD,APA,100,1,45.31370257,4531.370257,33.41,3341,-1190.370257,
Open Positions,Data,Summary,Stocks,USD,BOH,100,1,41.34370257,4134.370257,45.64,4564,429.629743,CP
Open Positions,Data,Summary,Stocks,USD,BX,100,1,87.50370257,8750.370257,88.19,8819,68.629743,CP
Open Positions,Data,Summary,Stocks,USD,C,100,1,45.97370257,4597.370257,48.3,4830,232.629743,CP
Open Positions,Data,Summary,Stocks,USD,CMA,100,1,41.93370257,4193.370257,42.08,4208,14.629743,CP
Open Positions,Data,Summary,Stocks,USD,CVE,200,1,18.78470257,3756.940514,17.39,3478,-278.940514,
Open Positions,Data,Summary,Stocks,USD,DKS,200,1,141.48370257,28296.740514,135.72,27144,-1152.740514,CP
Open Positions,Data,Summary,Stocks,USD,EBAY,100,1,44.29370257,4429.370257,45.81,4581,151.629743,CP
Open Positions,Data,Summary,Stocks,USD,EQT,100,1,33.05370257,3305.370257,38.55,3855,549.629743,CP
Open Positions,Data,Summary,Stocks,USD,HAS,100,1,65.15370257,6515.370257,60.29,6029,-486.370257,
Open Positions,Data,Summary,Stocks,USD,HP,200,1,47.60920257,9521.840514,34.8,6960,-2561.840514,
Open Positions,Data,Summary,Stocks,USD,HPQ,200,1,39.57920257,7915.840514,29.8,5960,-1955.840514,
Open Positions,Data,Summary,Stocks,USD,JWN,200,1,16.17420257,3234.840514,19.74,3948,713.159486,CP
Open Positions,Data,Summary,Stocks,USD,M,200,1,15.79920257,3159.840514,15.66,3132,-27.840514,CP
Open Positions,Data,Summary,Stocks,USD,MSFT,200,1,258.50370257,51700.740514,326.79,65358,13657.259486,CP
Open Positions,Data,Summary,Stocks,USD,NKE,100,1,109.11370257,10911.370257,105.86,10586,-325.370257,CP
Open Positions,Data,Summary,Stocks,USD,NUE,100,1,101.06250257,10106.250257,145.55,14555,4448.749743,
Open Positions,Data,Summary,Stocks,USD,NXPI,100,1,175.02370257,17502.370257,185,18500,997.629743,
Open Positions,Data,Summary,Stocks,USD,PARA,200,1,33.88420257,6776.840514,16.1,3220,-3556.840514,
Open Positions,Data,Summary,Stocks,USD,PHM,100,1,72.02370257,7202.370257,71.99,7199,-3.370257,CP
Open Positions,Data,Summary,Stocks,USD,QQQM,100,1,163.00060257,16300.060257,145.78,14578,-1722.060257,
Open Positions,Data,Summary,Stocks,USD,SCHW,100,1,82.37370257,8237.370257,55,5500,-2737.370257,
Open Positions,Data,Summary,Stocks,USD,STLD,200,1,129.31370257,25862.740514,99.22,19844,-6018.740514,
Open Positions,Data,Summary,Stocks,USD,STNG,100,1,62.61370257,6261.370257,44.84,4484,-1777.370257,CP
Open Positions,Data,Summary,Stocks,USD,STX,100,1,60.55370257,6055.370257,60.89,6089,33.629743,CP
Open Positions,Data,Summary,Stocks,USD,TD,100,1,60.75370257,6075.370257,59.27,5927,-148.370257,CP
Open Positions,Data,Summary,Stocks,USD,TGT,100,1,163.60370257,16360.370257,126.99,12699,-3661.370257,CP
Open Positions,Data,Summary,Stocks,USD,TSM,100,1,98.66370257,9866.370257,102.8,10280,413.629743,CP
Open Positions,Data,Summary,Stocks,USD,XLK,100,1,168.70170257,16870.170257,166.01,16601,-269.170257,
Open Positions,Data,Summary,Stocks,USD,XLY,100,1,197.60170257,19760.170257,161.2,16120,-3640.170257,
Open Positions,Total,,Stocks,USD,,,,,332192.310023,,322389,-9803.310023,
Open Positions,Header,DataDiscriminator,Asset Category,Currency,Symbol,Quantity,Mult,Cost Price,Cost Basis,Close Price,Value,Unrealized P/L,Code
Open Positions,Data,Summary,Equity and Index Options,USD,APA 16JUN23 31 C,-1,100,1.2929747,-129.29747,2.5777,-257.77,-128.47253,
Open Positions,Data,Summary,Equity and Index Options,USD,APA 16JUN23 35 P,1,100,3.4569905,345.69905,1.8222,182.22,-163.47905,
Open Positions,Data,Summary,Equity and Index Options,USD,BOH 16JUN23 30 C,-1,100,12.02938878,-1202.938878,15.6911,-1569.11,-366.171122,CP
Open Positions,Data,Summary,Equity and Index Options,USD,BX 21JUL23 70 C,-1,100,18.79933462,-1879.933462,18.9342,-1893.42,-13.486538,CP
Open Positions,Data,Summary,Equity and Index Options,USD,C 16JUN23 40 C,-1,100,6.89942982,-689.942982,8.3758,-837.58,-147.637018,CP
Open Positions,Data,Summary,Equity and Index Options,USD,CMA 21JUL23 35 C,-1,100,7.52942478,-752.942478,7.8896,-788.96,-36.017522,CP
Open Positions,Data,Summary,Equity and Index Options,USD,CVE 16JUN23 15 C,-2,100,3.39370794,-678.741588,2.4117,-482.34,196.401588,
Open Positions,Data,Summary,Equity and Index Options,USD,CVE 16JUN23 15 P,1,100,1.3724905,137.24905,0.05,5,-132.24905,
Open Positions,Data,Summary,Equity and Index Options,USD,DKS 16JUN23 110 C,-1,100,28.31925846,-2831.925846,25.8356,-2583.56,248.365846,CP
Open Positions,Data,Summary,Equity and Index Options,USD,DKS 16JUN23 122 C,-1,100,3.9934531,-399.34531,13.89,-1389,-989.65469,CP
Open Positions,Data,Summary,Equity and Index Options,USD,DKS 16JUN23 130 P,1,100,8.5029905,850.29905,0.6,60,-790.29905,
Open Positions,Data,Summary,Equity and Index Options,USD,EBAY 21JUL23 40 C,-1,100,4.87944598,-487.944598,6.2272,-622.72,-134.775402,CP
Open Positions,Data,Summary,Equity and Index Options,USD,EQT 16JUN23 27 C,-1,100,6.71943126,-671.943126,11.6208,-1162.08,-490.136874,CP
Open Positions,Data,Summary,Equity and Index Options,USD,HAS 21JUL23 50 C,-1,100,8.02342086,-802.342086,10.8725,-1087.25,-284.907914,
Open Positions,Data,Summary,Equity and Index Options,USD,HP 16JUN23 32.5 C,-2,100,1.68997154,-337.994308,2.4773,-495.46,-157.465692,
Open Positions,Data,Summary,Equity and Index Options,USD,HP 16JUN23 35 P,2,100,3.0099905,601.9981,0.897,179.4,-422.5981,
Open Positions,Data,Summary,Equity and Index Options,USD,HPQ 16JUN23 27 C,-2,100,3.42665766,-685.331532,2.8041,-560.82,124.511532,
Open Positions,Data,Summary,Equity and Index Options,USD,HPQ 16JUN23 30 P,2,100,1.0932905,218.6581,0.6437,128.74,-89.9181,
Open Positions,Data,Summary,Equity and Index Options,USD,JWN 16JUN23 14.5 C,-2,100,2.13295548,-426.591096,5.2489,-1049.78,-623.188904,CP
Open Positions,Data,Summary,Equity and Index Options,USD,M 21JUL23 14 C,-2,100,2.07795592,-415.591184,1.9189,-383.78,31.811184,CP
Open Positions,Data,Summary,Equity and Index Options,USD,MSFT 21JUL23 205 C,-1,100,62.921544,-6292.1544,123.6321,-12363.21,-6071.0556,
Open Positions,Data,Summary,Equity and Index Options,USD,MSFT 21JUL23 245 C,-1,100,41.71915126,-4171.915126,83.9813,-8398.13,-4226.214874,CP
Open Positions,Data,Summary,Equity and Index Options,USD,NKE 30JUN23 100 C,-1,100,11.30939454,-1130.939454,8.0983,-809.83,321.109454,CP
Open Positions,Data,Summary,Equity and Index Options,USD,NUE 21JUL23 130 C,-1,100,7.60292422,-760.292422,17.5655,-1756.55,-996.257578,
Open Positions,Data,Summary,Equity and Index Options,USD,NUE 21JUL23 135 P,1,100,9.8869905,988.69905,2.74,274,-714.69905,
Open Positions,Data,Summary,Equity and Index Options,USD,NXPI 16JUN23 140 C,-1,100,38.2931787,-3829.31787,45.0632,-4506.32,-677.00213,
Open Positions,Data,Summary,Equity and Index Options,USD,PARA 16JUN23 14 C,-2,100,0.72297926,-144.595852,2.1445,-428.9,-284.304148,
Open Positions,Data,Summary,Equity and Index Options,USD,PARA 16JUN23 17.5 P,2,100,2.1532905,430.6581,1.4988,299.76,-130.8981,
Open Positions,Data,Summary,Equity and Index Options,USD,PHM 21JUL23 65 C,-1,100,7.69942342,-769.942342,7.7618,-776.18,-6.237658,CP
Open Positions,Data,Summary,Equity and Index Options,USD,QQQM 16JUN23 120 C,-1,100,13.42937758,-1342.937758,25.9728,-2597.28,-1254.342242,
Open Positions,Data,Summary,Equity and Index Options,USD,SCHW 16JUN23 47.5 C,-1,100,3.1894595,-318.94595,7.5735,-757.35,-438.40405,
Open Positions,Data,Summary,Equity and Index Options,USD,SCHW 16JUN23 57.5 P,1,100,4.6669905,466.69905,2.7196,271.96,-194.73905,
Open Positions,Data,Summary,Equity and Index Options,USD,STLD 16JUN23 95 C,-2,100,5.73843914,-1147.687828,5.1757,-1035.14,112.547828,
Open Positions,Data,Summary,Equity and Index Options,USD,STLD 16JUN23 100 P,1,100,5.9164905,591.64905,2.6022,260.22,-331.42905,
Open Positions,Data,Summary,Equity and Index Options,USD,STLD 16JUN23 115 P,1,100,18.1464905,1814.64905,15.7942,1579.42,-235.22905,
Open Positions,Data,Summary,Equity and Index Options,USD,STNG 21JUL23 46 C,-1,100,4.4434495,-444.34495,2.15,-215,229.34495,CP
Open Positions,Data,Summary,Equity and Index Options,USD,STNG 21JUL23 50 P,1,100,5.3024905,530.24905,6.2072,620.72,90.47095,
Open Positions,Data,Summary,Equity and Index Options,USD,STX 21JUL23 55 C,-1,100,6.21943526,-621.943526,6.588,-658.8,-36.856474,CP
Open Positions,Data,Summary,Equity and Index Options,USD,TD 21JUL23 50 C,-1,100,11.64939182,-1164.939182,9.5605,-956.05,208.889182,CP
Open Positions,Data,Summary,Equity and Index Options,USD,TGT 21JUL23 130 C,-1,100,5.51294094,-551.294094,3.725,-372.5,178.794094,CP
Open Positions,Data,Summary,Equity and Index Options,USD,TGT 21JUL23 140 P,1,100,6.5103905,651.03905,13.4175,1341.75,690.71095,
Open Positions,Data,Summary,Equity and Index Options,USD,TSM 07JUL23 90 C,-1,100,9.8394063,-983.94063,13.1054,-1310.54,-326.59937,CP
Open Positions,Data,Summary,Equity and Index Options,USD,XLK 21JUL23 139 C,-1,100,27.97276126,-2797.276126,27.6644,-2766.44,30.836126,
Open Positions,Data,Summary,Equity and Index Options,USD,XLY 16JUN23 146 C,-1,100,6.15293582,-615.293582,15.3859,-1538.59,-923.296418,
Open Positions,Total,,Equity and Index Options,USD,,,,,-31853.021286,,-51207.25,-19354.228714,
Complex Positions Summary,Header,Currency,Description,Symbol,Quantity,Multiplier,Close Price,Value,MTM P/L
Complex Positions Summary,Data,USD,BOH +100xSTK  -1xJun 30 Call STK/OPT,,1,-,-,2994.89,0.41
Complex Positions Summary,Data,USD,BANK OF HAWAII CORP,BOH,100,1,45.64,4564,-178
Complex Positions Summary,Data,USD,BOH 16JUN23 30 C,BOH   230616C00030000,-1,100,15.6911,-1569.11,178.41
Complex Positions Summary,Data,USD,BX +100xSTK  -1xJul 70 Call STK/OPT,,1,-,-,6925.58,-2.8
Complex Positions Summary,Data,USD,BLACKSTONE INC,BX,100,1,88.19,8819,-47
Complex Positions Summary,Data,USD,BX 21JUL23 70 C,BX    230721C00070000,-1,100,18.9342,-1893.42,44.2
Complex Positions Summary,Data,USD,C +100xSTK  -1xJun 40 Call STK/OPT,,1,-,-,3992.42,-1.17
Complex Positions Summary,Data,USD,CITIGROUP INC,C,100,1,48.3,4830,20
Complex Positions Summary,Data,USD,C 16JUN23 40 C,C     230616C00040000,-1,100,8.3758,-837.58,-21.17
Complex Positions Summary,Data,USD,CMA +100xSTK  -1xJul 35 Call STK/OPT,,1,-,-,3419.04,-21.387779
Complex Positions Summary,Data,USD,COMERICA INC,CMA,100,1,42.08,4208,14.629743
Complex Positions Summary,Data,USD,CMA 21JUL23 35 C,CMA   230721C00035000,-1,100,7.8896,-788.96,-36.017522
Complex Positions Summary,Data,USD,DKS +100xSTK  -1xJun 110 Call STK/OPT,,1,-,-,10988.44,-6.14
Complex Positions Summary,Data,USD,DICK'S SPORTING GOODS INC,DKS,100,1,135.72,13572,75
Complex Positions Summary,Data,USD,DKS 16JUN23 110 C,DKS   230616C00110000,-1,100,25.8356,-2583.56,-81.14
Complex Positions Summary,Data,USD,DKS +100xSTK  -1xJun 122 Call STK/OPT,,1,-,-,12183,-7.18
Complex Positions Summary,Data,USD,DICK'S SPORTING GOODS INC,DKS,100,1,135.72,13572,75
Complex Positions Summary,Data,USD,DKS 16JUN23 122 C,DKS   230616C00122000,-1,100,13.89,-1389,-82.18
Complex Positions Summary,Data,USD,EBAY +100xSTK  -1xJul 40 Call STK/OPT,,1,-,-,3958.28,3.69
