Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers Canada Inc.
Statement,Data,BrokerAddress,"1800 McGill College Avenue, Suite 2106, Montreal, Quebec, Canada  H3A 3J6"
Statement,Data,Title,Activity Statement
Statement,Data,Period,"June 12, 2023"
Statement,Data,WhenGenerated,"2023-06-13, 07:04:08 EDT"
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,John Smith
Account Information,Data,Account Alias,RRSP
Account Information,Data,Account,U1234567
Account Information,Data,Account Type,Individual
Account Information,Data,Customer Type,Registered Retirement Savings Plan
Account Information,Data,Account Capabilities,Cash
Account Information,Data,Base Currency,USD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,3627.065160875,4338.437672052,0,4338.437672052,711.372511177
Net Asset Value,Data,Stock,322389,324378,0,324378,1989
Net Asset Value,Data,Options,-51207.25,5024.65,-58716.82,-53692.17,-2484.92
Net Asset Value,Data,Dividend Accruals,275,192,0,192,-83
Net Asset Value,Data,Total,275083.815160875,333933.087672052,-58716.82,275216.267672052,132.452511177
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,0.048149874%
Change in NAV,Header,Field Name,Field Value
Change in NAV,Data,Starting Value,275083.815160875
Change in NAV,Data,Mark-to-Market,113.07999368
Change in NAV,Data,Dividends,108
Change in NAV,Data,Change in Dividend Accruals,-83
Change in NAV,Data,Commissions,-5.6274825
Change in NAV,Data,Ending Value,275216.267672052
Mark-to-Market Performance Summary,Header,Asset Category,Symbol,Prior Quantity,Current Quantity,Prior Price,Current Price,Mark-to-Market P/L Position,Mark-to-Market P/L Transaction,Mark-to-Market P/L Commissions,Mark-to-Market P/L Other,Mark-to-Market P/L Total,Code
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230120C00017000,PARA 20JAN23 17 C,0,-300.6363,0,-266.281356,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230224P00015000,PARA 24FEB23 15 P,0,-34.6363,0,-34.6363,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230224C00017000,PARA 24FEB23 17 C,0,-728.3120353,0,-728.312035,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230519C00015000,PARA 19MAY23 15 C,0,-48.061768,0,-48.061768,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230519C00016500,PARA 19MAY23 16.5 C,0,159.492496,0,159.492496,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230519C00017500,PARA 19MAY23 17.5 C,0,1161.905066,0,1161.905066,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230519P00017500,PARA 19MAY23 17.5 P,0,272.77588,0,272.77588,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230616C00014000,PARA 16JUN23 14 C,-208.48,-358.704148,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230616C00015000,PARA 16JUN23 15 C,0,161.937,0,161.937,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230616P00017500,PARA 16JUN23 17.5 P,-254.9,-204.2181,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PHM   230721C00065000,PHM 21JUL23 65 C,-81.397658,-81.397658,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QCOM  230421P00095000,QCOM 21APR23 95 P,0,-8.5403888,0,-8.5403888,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QCOM  230421C00100000,QCOM 21APR23 100 C,0,3271.8844583,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QCOM  230630C00095000,QCOM 30JUN23 95 C,0,1010.940414,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QQQM  230120C00117000,QQQM 20JAN23 117 C,0,-29.08815,0,43.718886,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QQQM  230217C00118000,QQQM 17FEB23 118 C,0,-555.0948841,0,-555.094884,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QQQM  230317C00119000,QQQM 17MAR23 119 C,0,491.8802469,0,491.880247,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QQQM  230421C00119000,QQQM 21APR23 119 C,0,-623.105468,0,-623.105468,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QQQM  230616C00120000,QQQM 16JUN23 120 C,-498.82,-1496.482242,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SBNY  230317P00085000,SBNY 17MAR23 85 P,0,-1540.29905,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SBNY  230616C00095000,SBNY 16JUN23 95 C,0,1584.03586,0,1584.03586,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SBNY  230616P00095000,SBNY 16JUN23 95 P,0,33.661871,0,33.661871,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SBNY  230616C00100000,SBNY 16JUN23 100 C,0,2030.2301413,0,2030.230141,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00052500,SCHW 17MAR23 52.5 C,0,-266.40346,0,-266.40346,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00060000,SCHW 17MAR23 60 C,0,157.597124,0,157.597124,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00062500,SCHW 17MAR23 62.5 C,0,51.59766,0,51.59766,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317P00062500,SCHW 17MAR23 62.5 P,0,-7.1951039,0,-12.2332539,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00066000,SCHW 17MAR23 66 C,0,93.59786,0,93.59786,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00068000,SCHW 17MAR23 68 C,0,52.598156,0,52.598156,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00069000,SCHW 17MAR23 69 C,0,30.778292,0,30.778292,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00071000,SCHW 17MAR23 71 C,0,70.778316,0,70.778316,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00072000,SCHW 17MAR23 72 C,0,33.598388,0,33.598388,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00072500,SCHW 17MAR23 72.5 C,0,1143.79095,0,1078.233323,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230421C00050000,SCHW 21APR23 50 C,0,-232.402356,0,-232.402356,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230421C00052500,SCHW 21APR23 52.5 C,0,311.5959,0,311.5959,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230421C00055000,SCHW 21APR23 55 C,0,437.593348,0,437.593348,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230421P00057500,SCHW 21APR23 57.5 P,0,-168.4029,0,-168.4029,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230616C00047500,SCHW 16JUN23 47.5 C,-91.31,-335.79405,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230616C00050000,SCHW 16JUN23 50 C,0,402.244588,0,402.244588,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230616P00057500,SCHW 16JUN23 57.5 P,-142.91,-106.40905,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SIG   230421P00050000,SIG 21APR23 50 P,0,-56.2802285,0,-56.2802285,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SIG   230421C00060000,SIG 21APR23 60 C,0,1557.9237089,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SQM   230421P00060000,SQM 21APR23 60 P,0,-78.2796102,0,-78.2796102,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SQM   230421C00070000,SQM 21APR23 70 C,0,1641.8725979,0,1641.872598,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SQM   230421P00070000,SQM 21APR23 70 P,0,-192.24905,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230120P00080000,STLD 20JAN23 80 P,0,-25,0,-91.03815,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230120C00090000,STLD 20JAN23 90 C,0,-751.77815,0,-4.716517,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230217P00080000,STLD 17FEB23 80 P,0,-20.63815,0,-20.63815,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230217C00090000,STLD 17FEB23 90 C,0,1748.3193579,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230421P00095000,STLD 21APR23 95 P,0,-959.84715,0,-959.84715,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230421C00100000,STLD 21APR23 100 C,0,1080.2413398,0,1080.24134,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230519C00095000,STLD 19MAY23 95 C,0,2879.9882762,0,2624.941806,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230519C00100000,STLD 19MAY23 100 C,0,1692.084192,0,1692.084192,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230519P00100000,STLD 19MAY23 100 P,0,-124.705672,0,-124.705672,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230519C00105000,STLD 19MAY23 105 C,0,741.69266,0,741.69266,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230519C00115000,STLD 19MAY23 115 C,0,1847.280988,0,1847.280988,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230519P00115000,STLD 19MAY23 115 P,0,1089.0851,0,1089.0851,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230616C00095000,STLD 16JUN23 95 C,-905.38,-162.692172,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230616P00100000,STLD 16JUN23 100 P,-698.56,-429.14905,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230616P00115000,STLD 16JUN23 115 P,-913.66,-418.30905,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STNG  230721C00044000,STNG 21JUL23 44 C,0.896278,0.896278,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STNG  230721C00046000,STNG 21JUL23 46 C,112.61095,246.6959,246.6959,246.6959,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STNG  230721C00048000,STNG 21JUL23 48 C,0,90.695876,0,90.695876,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STNG  230721C00050000,STNG 21JUL23 50 C,0,1240.28662,0,1240.28662,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STNG  230721P00050000,STNG 21JUL23 50 P,86.62,126.11095,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STX   230721C00055000,STX 21JUL23 55 C,-252.146474,-252.146474,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SWKS  230120C00080000,SWKS 20JAN23 80 C,0,1184.5,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TD    230721C00050000,TD 21JUL23 50 C,-213.7,237.729182,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TGT   230721C00130000,TGT 21JUL23 130 C,203.794094,203.794094,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TGT   230721C00135000,TGT 21JUL23 135 C,122.80095,356.593924,356.593924,356.593924,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TGT   230721C00140000,TGT 21JUL23 140 C,0,2208.22822,0,2208.22822,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TGT   230721P00140000,TGT 21JUL23 140 P,303.15,740.22095,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TROX  230120P00012000,TROX 20JAN23 12 P,0,-19.34,0,-59.8763,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TROX  230120C00013000,TROX 20JAN23 13 C,0,213.68,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TSM   230217P00060000,TSM 17FEB23 60 P,0,-54.5,0,-55.03815,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TSM   230217C00070000,TSM 17FEB23 70 C,0,717.24,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TSM   230421C00075000,TSM 21APR23 75 C,0,1477.9146409,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TSM   230707C00090000,TSM 07JUL23 90 C,-746.05,-745.20937,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TXN   230217P00145000,TXN 17FEB23 145 P,0,-210.5407961,0,-166.0789461,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TXN   230217C00155000,TXN 17FEB23 155 C,0,1448.67,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,VALE  230120P00012000,VALE 20JAN23 12 P,0,-13.1,0,-26.91575,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,VALE  230120C00015000,VALE 20JAN23 15 C,0,1064.15,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230120C00129000,XLK 20JAN23 129 C,0,-176.52815,0,645.599353,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230203C00130000,XLK 03FEB23 130 C,0,-288.3990519,0,-288.399052,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230224C00131000,XLK 24FEB23 131 C,0,192.582514,0,192.582514,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230317C00132000,XLK 17MAR23 132 C,0,-16.4156998,0,-16.4157,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230421C00133000,XLK 21APR23 133 C,0,-746.407572,0,-746.407572,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230602C00134000,XLK 02JUN23 134 C,0,-1538.413828,0,-1538.413828,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230721C00139000,XLK 21JUL23 139 C,-488.6,-328.763874,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLY   230120C00139000,XLY 20JAN23 139 C,0,-209.43815,0,-142.481274,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLY   230203C00140000,XLY 03FEB23 140 C,0,-449.3987313,0,-449.398731,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLY   230317C00143000,XLY 17MAR23 143 C,0,882.2782893,0,882.278289,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLY   230421C00145000,XLY 21APR23 145 C,0,-95.502876,0,-95.502876,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLY   230519C00145000,XLY 19MAY23 145 C,0,153.594396,0,153.594396,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLY   230616C00146000,XLY 16JUN23 146 C,-1101.01,-1189.246418,0,0,0,0
Month & Year to Date Performance Summary,Data,Total,,,-8796.91123,29433.5836421,228.850584,23759.4782377,0,0
Month & Year to Date Performance Summary,Data,Total (All Assets),,,70.07840525,9008.5199886,4622.25092375,2147.66237045,0,-391.122176
Cash Report,Header,Currency Summary,Currency,Total,Month to Date,Year to Date,
Cash Report,Data,Starting Cash,Base Currency Summary,3627.065160875,,,
Cash Report,Data,Commissions,Base Currency Summary,-5.6274825,-13.73159475,-282.6100114,
Cash Report,Data,Deposits,Base Currency Summary,0,0,22422.9812,
Cash Report,Data,Dividends,Base Currency Summary,108,356,4152.67,
Cash Report,Data,Broker Interest Paid and Received,Base Currency Summary,0,5.22,58.35,
Cash Report,Data,Trades (Sales),Base Currency Summary,5976,26393,415154.1664,
Cash Report,Data,Trades (Purchase),Base Currency Summary,-5367,-26310,-439810.7761544,
Cash Report,Data,Withholding Tax,Base Currency Summary,0,0,-38.23,
Cash Report,Data,Cash FX Translation Gain/Loss,Base Currency Summary,-0.00000632,,,
Cash Report,Data,Ending Cash,Base Currency Summary,4338.437672052,,,
Cash Report,Data,Ending Settled Cash,Base Currency Summary,21179.437672052,,,
Cash Report,Data,Starting Cash,CAD,0.0042153,,,
Cash Report,Data,Deposits,CAD,0,0,30460,
Cash Report,Data,Trades (Purchase),CAD,0,0,-30459.99580588,
Cash Report,Data,Ending Cash,CAD,0.0042153,,,
Cash Report,Data,Ending Settled Cash,CAD,0.0042153,,,
Cash Report,Data,Starting Cash,USD,3627.06200117,,,
Cash Report,Data,Commissions,USD,-5.6274825,-13.73159475,-282.6100114,
Cash Report,Data,Dividends,USD,108,356,4152.67,
Cash Report,Data,Broker Interest Paid and Received,USD,0,5.22,58.35,
Cash Report,Data,Trades (Sales),USD,5976,26393,415154.1664,
Cash Report,Data,Trades (Purchase),USD,-5367,-26310,-417402,
Cash Report,Data,Withholding Tax,USD,0,0,-38.23,
Cash Report,Data,Ending Cash,USD,4338.43451867,,,
Cash Report,Data,Ending Settled Cash,USD,21179.43451867,,,
Open Positions,Header,DataDiscriminator,Asset Category,Currency,Symbol,Quantity,Mult,Cost Price,Cost Basis,Close Price,Value,Unrealized P/L,Code
Open Positions,Data,Summary,Stocks,USD,APA,100,1,45.31370257,4531.370257,33.06,3306,-1225.370257,
Open Positions,Data,Summary,Stocks,USD,BX,100,1,87.50370257,8750.370257,89.89,8989,238.629743,CP
Open Positions,Data,Summary,Stocks,USD,C,100,1,45.97370257,4597.370257,48.45,4845,247.629743,CP
Open Positions,Data,Summary,Stocks,USD,CMA,100,1,41.93370257,4193.370257,41.03,4103,-90.370257,CP
Open Positions,Data,Summary,Stocks,USD,CVE,200,1,18.78470257,3756.940514,16.69,3338,-418.940514,
Open Positions,Data,Summary,Stocks,USD,CWH,100,1,29.09370257,2909.370257,28.9,2890,-19.370257,CP
Open Positions,Data,Summary,Stocks,USD,DKS,200,1,141.48370257,28296.740514,135.4,27080,-1216.740514,CP
Open Positions,Data,Summary,Stocks,USD,EBAY,100,1,44.29370257,4429.370257,45.12,4512,82.629743,CP
Open Positions,Data,Summary,Stocks,USD,EQT,100,1,33.05370257,3305.370257,38.31,3831,525.629743,CP
Open Positions,Data,Summary,Stocks,USD,HAS,100,1,65.15370257,6515.370257,61.78,6178,-337.370257,
Open Positions,Data,Summary,Stocks,USD,HP,200,1,47.60920257,9521.840514,33.64,6728,-2793.840514,
Open Positions,Data,Summary,Stocks,USD,HPQ,200,1,39.57920257,7915.840514,30.44,6088,-1827.840514,
Open Positions,Data,Summary,Stocks,USD,JWN,200,1,16.17420257,3234.840514,20.21,4042,807.159486,CP
Open Positions,Data,Summary,Stocks,USD,M,200,1,15.79920257,3159.840514,16.11,3222,62.159486,CP
Open Positions,Data,Summary,Stocks,USD,MSFT,200,1,258.50370257,51700.740514,331.85,66370,14669.259486,CP
Open Positions,Data,Summary,Stocks,USD,NKE,100,1,109.11370257,10911.370257,106.83,10683,-228.370257,CP
Open Positions,Data,Summary,Stocks,USD,NUE,100,1,101.06250257,10106.250257,148.48,14848,4741.749743,
Open Positions,Data,Summary,Stocks,USD,NXPI,100,1,175.02370257,17502.370257,189.35,18935,1432.629743,
Open Positions,Data,Summary,Stocks,USD,PARA,200,1,33.88420257,6776.840514,16.51,3302,-3474.840514,
Open Positions,Data,Summary,Stocks,USD,PHM,100,1,72.02370257,7202.370257,72.9,7290,87.629743,CP
Open Positions,Data,Summary,Stocks,USD,QQQM,100,1,163.00060257,16300.060257,148.27,14827,-1473.060257,
Open Positions,Data,Summary,Stocks,USD,SCHW,100,1,82.37370257,8237.370257,53.97,5397,-2840.370257,
Open Positions,Data,Summary,Stocks,USD,STLD,200,1,129.31370257,25862.740514,101.05,20210,-5652.740514,
Open Positions,Data,Summary,Stocks,USD,STNG,100,1,62.61370257,6261.370257,44.11,4411,-1850.370257,CP
Open Positions,Data,Summary,Stocks,USD,STX,100,1,60.55370257,6055.370257,63.41,6341,285.629743,CP
Open Positions,Data,Summary,Stocks,USD,TD,100,1,60.75370257,6075.370257,58.99,5899,-176.370257,CP
Open Positions,Data,Summary,Stocks,USD,TGT,100,1,163.60370257,16360.370257,126.48,12648,-3712.370257,CP
Open Positions,Data,Summary,Stocks,USD,TSM,100,1,98.66370257,9866.370257,107.06,10706,839.629743,CP
Open Positions,Data,Summary,Stocks,USD,XLK,100,1,168.70170257,16870.170257,169.62,16962,91.829743,
Open Positions,Data,Summary,Stocks,USD,XLY,100,1,197.60170257,19760.170257,163.97,16397,-3363.170257,
Open Positions,Total,,Stocks,USD,,,,,330967.310023,,324378,-6589.310023,
Open Positions,Header,DataDiscriminator,Asset Category,Currency,Symbol,Quantity,Mult,Cost Price,Cost Basis,Close Price,Value,Unrealized P/L,Code
Open Positions,Data,Summary,Equity and Index Options,USD,APA 16JUN23 31 C,-1,100,1.2929747,-129.29747,2.223,-222.3,-93.00253,
Open Positions,Data,Summary,Equity and Index Options,USD,APA 16JUN23 35 P,1,100,3.4569905,345.69905,2.0712,207.12,-138.57905,
Open Positions,Data,Summary,Equity and Index Options,USD,BX 21JUL23 70 C,-1,100,18.79933462,-1879.933462,20.6246,-2062.46,-182.526538,CP
Open Positions,Data,Summary,Equity and Index Options,USD,C 16JUN23 40 C,-1,100,6.89942982,-689.942982,8.518,-851.8,-161.857018,CP
Open Positions,Data,Summary,Equity and Index Options,USD,CMA 21JUL23 35 C,-1,100,7.52942478,-752.942478,6.8293,-682.93,70.012478,CP
Open Positions,Data,Summary,Equity and Index Options,USD,CVE 16JUN23 15 C,-2,100,3.39370794,-678.741588,1.7224,-344.48,334.261588,
Open Positions,Data,Summary,Equity and Index Options,USD,CVE 16JUN23 15 P,1,100,1.3724905,137.24905,0.05,5,-132.24905,
Open Positions,Data,Summary,Equity and Index Options,USD,CWH 15SEP23 26 C,-1,100,3.8894539,-388.94539,3.7521,-375.21,13.73539,CP
Open Positions,Data,Summary,Equity and Index Options,USD,DKS 16JUN23 110 C,-1,100,28.31925846,-2831.925846,25.4534,-2545.34,286.585846,CP
Open Positions,Data,Summary,Equity and Index Options,USD,DKS 16JUN23 122 C,-1,100,3.9934531,-399.34531,13.464,-1346.4,-947.05469,CP
Open Positions,Data,Summary,Equity and Index Options,USD,DKS 16JUN23 130 P,1,100,8.5029905,850.29905,0.5,50,-800.29905,
Open Positions,Data,Summary,Equity and Index Options,USD,EBAY 21JUL23 40 C,-1,100,4.87944598,-487.944598,5.5683,-556.83,-68.885402,CP
Open Positions,Data,Summary,Equity and Index Options,USD,EQT 16JUN23 27 C,-1,100,6.71943126,-671.943126,11.3445,-1134.45,-462.506874,CP
Open Positions,Data,Summary,Equity and Index Options,USD,HAS 21JUL23 50 C,-1,100,8.02342086,-802.342086,12.2835,-1228.35,-426.007914,
Open Positions,Data,Summary,Equity and Index Options,USD,HP 16JUN23 32.5 C,-2,100,1.68997154,-337.994308,1.4681,-293.62,44.374308,
Open Positions,Data,Summary,Equity and Index Options,USD,HP 16JUN23 35 P,2,100,3.0099905,601.9981,1.5642,312.84,-289.1581,
Open Positions,Data,Summary,Equity and Index Options,USD,HPQ 16JUN23 30 P,2,100,1.0932905,218.6581,0.26,52,-166.6581,
Open Positions,Data,Summary,Equity and Index Options,USD,HPQ 18AUG23 27 C,-2,100,3.61665614,-723.331228,3.7726,-754.52,-31.188772,
Open Positions,Data,Summary,Equity and Index Options,USD,JWN 16JUN23 14.5 C,-2,100,2.13295548,-426.591096,5.7228,-1144.56,-717.968904,CP
Open Positions,Data,Summary,Equity and Index Options,USD,M 21JUL23 14 C,-2,100,2.07795592,-415.591184,2.2807,-456.14,-40.548816,CP
Open Positions,Data,Summary,Equity and Index Options,USD,MSFT 21JUL23 205 C,-1,100,62.921544,-6292.1544,128.1855,-12818.55,-6526.3956,
Open Positions,Data,Summary,Equity and Index Options,USD,MSFT 21JUL23 245 C,-1,100,41.71915126,-4171.915126,88.5141,-8851.41,-4679.494874,CP
Open Positions,Data,Summary,Equity and Index Options,USD,NKE 30JUN23 100 C,-1,100,11.30939454,-1130.939454,8.812,-881.2,249.739454,CP
Open Positions,Data,Summary,Equity and Index Options,USD,NUE 21JUL23 130 C,-1,100,7.60292422,-760.292422,19.8611,-1986.11,-1225.817578,
Open Positions,Data,Summary,Equity and Index Options,USD,NUE 21JUL23 135 P,1,100,9.8869905,988.69905,2.045,204.5,-784.19905,
Open Positions,Data,Summary,Equity and Index Options,USD,NXPI 16JUN23 140 C,-1,100,38.2931787,-3829.31787,49.35,-4935,-1105.68213,
Open Positions,Data,Summary,Equity and Index Options,USD,PARA 16JUN23 14 C,-2,100,0.72297926,-144.595852,2.5165,-503.3,-358.704148,
Open Positions,Data,Summary,Equity and Index Options,USD,PARA 16JUN23 17.5 P,2,100,2.1532905,430.6581,1.1322,226.44,-204.2181,
Open Positions,Data,Summary,Equity and Index Options,USD,PHM 21JUL23 65 C,-1,100,7.69942342,-769.942342,8.5134,-851.34,-81.397658,CP
Open Positions,Data,Summary,Equity and Index Options,USD,QQQM 16JUN23 120 C,-1,100,13.42937758,-1342.937758,28.3942,-2839.42,-1496.482242,
Open Positions,Data,Summary,Equity and Index Options,USD,SCHW 16JUN23 47.5 C,-1,100,3.1894595,-318.94595,6.5474,-654.74,-335.79405,
Open Positions,Data,Summary,Equity and Index Options,USD,SCHW 16JUN23 57.5 P,1,100,4.6669905,466.69905,3.6029,360.29,-106.40905,
Open Positions,Data,Summary,Equity and Index Options,USD,STLD 16JUN23 95 C,-2,100,5.73843914,-1147.687828,6.5519,-1310.38,-162.692172,
Open Positions,Data,Summary,Equity and Index Options,USD,STLD 16JUN23 100 P,1,100,5.9164905,591.64905,1.625,162.5,-429.14905,
Open Positions,Data,Summary,Equity and Index Options,USD,STLD 16JUN23 115 P,1,100,18.1464905,1814.64905,13.9634,1396.34,-418.30905,
Open Positions,Data,Summary,Equity and Index Options,USD,STNG 21JUL23 44 C,-1,100,2.78346278,-278.346278,2.7745,-277.45,0.896278,CP
Open Positions,Data,Summary,Equity and Index Options,USD,STNG 21JUL23 50 P,1,100,5.3024905,530.24905,6.5636,656.36,126.11095,
Open Positions,Data,Summary,Equity and Index Options,USD,STX 21JUL23 55 C,-1,100,6.21943526,-621.943526,8.7409,-874.09,-252.146474,CP
Open Positions,Data,Summary,Equity and Index Options,USD,TD 21JUL23 50 C,-1,100,11.64939182,-1164.939182,9.2721,-927.21,237.729182,CP
Open Positions,Data,Summary,Equity and Index Options,USD,TGT 21JUL23 130 C,-1,100,5.51294094,-551.294094,3.475,-347.5,203.794094,CP
Open Positions,Data,Summary,Equity and Index Options,USD,TGT 21JUL23 140 P,1,100,6.5103905,651.03905,13.9126,1391.26,740.22095,
Open Positions,Data,Summary,Equity and Index Options,USD,TSM 07JUL23 90 C,-1,100,9.8394063,-983.94063,17.2915,-1729.15,-745.20937,CP
Open Positions,Data,Summary,Equity and Index Options,USD,XLK 21JUL23 139 C,-1,100,27.97276126,-2797.276126,31.2604,-3126.04,-328.763874,
Open Positions,Data,Summary,Equity and Index Options,USD,XLY 16JUN23 146 C,-1,100,6.15293582,-615.293582,18.0454,-1804.54,-1189.246418,
Open Positions,Total,,Equity and Index Options,USD,,,,,-30911.028822,,-53692.17,-22781.141178,
Complex Positions Summary,Header,Currency,Description,Symbol,Quantity,Multiplier,Close Price,Value,MTM P/L
Complex Positions Summary,Data,USD,BOH +100xSTK  -1xJun 30 Call STK/OPT,,0,-,-,-,-10.462971
