Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers Canada Inc.
Statement,Data,BrokerAddress,"1800 McGill College Avenue, Suite 2106, Montreal, Quebec, Canada  H3A 3J6"
Statement,Data,Title,Activity Statement
Statement,Data,Period,"July 21, 2023"
Statement,Data,WhenGenerated,"2023-07-22, 06:27:52 EDT"
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,John Smith
Account Information,Data,Account Alias,RRSP
Account Information,Data,Account,U1234567
Account Information,Data,Account Type,Individual
Account Information,Data,Customer Type,Registered Retirement Savings Plan
Account Information,Data,Account Capabilities,Cash
Account Information,Data,Base Currency,USD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,19032.472736799,50542.133452072,0,50542.133452072,31509.660715273
Net Asset Value,Data,Stock,306150,261036,0,261036,-45114
Net Asset Value,Data,Options,-48564.76,2016.61,-36878.05,-34861.44,13703.32
Net Asset Value,Data,Interest Accruals,2.45,2.45,0,2.45,0
Net Asset Value,Data,Dividend Accruals,830,830,0,830,0
Net Asset Value,Data,Total,277450.162736799,314427.193452072,-36878.05,277549.143452072,98.980715273
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,0.035675133%
Change in NAV,Header,Field Name,Field Value
Change in NAV,Data,Starting Value,277450.162736799
Change in NAV,Data,Mark-to-Market,105.31998752
Change in NAV,Data,Commissions,-6.33927225
Change in NAV,Data,Ending Value,277549.143452072
Mark-to-Market Performance Summary,Header,Asset Category,Symbol,Prior Quantity,Current Quantity,Prior Price,Current Price,Mark-to-Market P/L Position,Mark-to-Market P/L Transaction,Mark-to-Market P/L Commissions,Mark-to-Market P/L Other,Mark-to-Market P/L Total,Code
Month & Year to Date Performance Summary,Data,Equity and Index Options,MOS   230421C00042500,MOS 21APR23 42.5 C,0,1174.28911,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,MRK   230217P00090000,MRK 17FEB23 90 P,0,-9.3407503,0,-26.8789003,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,MRK   230217C00097500,MRK 17FEB23 97.5 C,0,496.54095,0,362.230438,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,MRK   230421C00097500,MRK 21APR23 97.5 C,0,1051.2744192,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,MRO   230317P00021000,MRO 17MAR23 21 P,0,-16.8506,0,-16.8506,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,MRO   230317C00021500,MRO 17MAR23 21.5 C,0,119.33606,0,119.33606,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,MRO   230317C00023000,MRO 17MAR23 23 C,0,94.677976,0,94.677976,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,MRO   230317C00024000,MRO 17MAR23 24 C,0,731.9404038,0,731.940404,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,MRO   230421C00021500,MRO 21APR23 21.5 C,0,277.434796,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,MS    230915C00087500,MS 15SEP23 87.5 C,28.05243,28.05243,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,MSFT  230317P00190000,MSFT 17MAR23 190 P,0,-159.041506,0,-228.079656,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,MSFT  230317C00200000,MSFT 17MAR23 200 C,0,-1731.43905,0,-2001.834484,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,MSFT  230721C00205000,MSFT 21JUL23 205 C,13598.8,6292.1544003,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,MSFT  230721C00245000,MSFT 21JUL23 245 C,0,-5135.136424,0,-5135.136424,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,NEE   230120P00062500,NEE 20JAN23 62.5 P,0,-2.75,0,-86.04915,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,NEE   230120C00067500,NEE 20JAN23 67.5 C,0,1630.16,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,NEE   230616C00065000,NEE 16JUN23 65 C,0,1212.938798,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,NKE   230630C00100000,NKE 30JUN23 100 C,1037,1130.939454,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,NOG   230915C00028000,NOG 15SEP23 28 C,-578.22,-1048.040138,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,NTAP  230818C00067500,NTAP 18AUG23 67.5 C,-346.43,-600.04661,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,NTES  230317P00050000,NTES 17MAR23 50 P,0,-62.801719,0,-69.339869,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,NTES  230317C00060000,NTES 17MAR23 60 C,0,1508.65,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,NTR   230728C00054000,NTR 28JUL23 54 C,-429.90155,-450.1074,-450.1074,-450.1074,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,NUE   230120C00130000,NUE 20JAN23 130 C,0,-2287.46815,0,-552.431631,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,NUE   230217C00130000,NUE 17FEB23 130 C,0,-1008.4577904,0,-1008.45779,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,NUE   230721C00130000,NUE 21JUL23 130 C,-629.01905,-3311.406628,-3311.406628,-3311.406628,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,NUE   230721C00135000,NUE 21JUL23 135 C,0,3490.507402,0,3490.507402,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,NUE   230721P00135000,NUE 21JUL23 135 P,-10.8,-988.69905,-988.69905,-988.69905,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,NUE   240119C00135000,NUE 19JAN24 135 C,616.13527,616.13527,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,NXPI  230421P00130000,NXPI 21APR23 130 P,0,-44.3306865,0,-44.3306865,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,NXPI  230421C00140000,NXPI 21APR23 140 C,0,270.2234316,0,270.223432,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,NXPI  230616C00140000,NXPI 16JUN23 140 C,0,3829.31787,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,ORCL  230120C00067500,ORCL 20JAN23 67.5 C,0,1433.57,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230120P00015000,PARA 20JAN23 15 P,0,-44,0,-76.6363,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230120C00017000,PARA 20JAN23 17 C,0,-300.6363,0,-266.281356,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230224P00015000,PARA 24FEB23 15 P,0,-34.6363,0,-34.6363,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230224C00017000,PARA 24FEB23 17 C,0,-728.3120353,0,-728.312035,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230519C00015000,PARA 19MAY23 15 C,0,-48.061768,0,-48.061768,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230519C00016500,PARA 19MAY23 16.5 C,0,159.492496,0,159.492496,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230519C00017500,PARA 19MAY23 17.5 C,0,1161.905066,0,1161.905066,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230519P00017500,PARA 19MAY23 17.5 P,0,272.77588,0,272.77588,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230616C00014000,PARA 16JUN23 14 C,0,-410.062248,0,-410.062248,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230616C00015000,PARA 16JUN23 15 C,0,161.937,0,161.937,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230616P00017500,PARA 16JUN23 17.5 P,0,-164.323216,0,-164.323216,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230728C00014000,PARA 28JUL23 14 C,-20.5581,154.934096,154.934096,154.934096,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230728C00016000,PARA 28JUL23 16 C,110.595804,110.595804,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PARA  230728P00017500,PARA 28JUL23 17.5 P,40.82,40.3819,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,PHM   230721C00065000,PHM 21JUL23 65 C,0,-649.109208,0,-649.109208,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QCOM  230421P00095000,QCOM 21APR23 95 P,0,-8.5403888,0,-8.5403888,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QCOM  230421C00100000,QCOM 21APR23 100 C,0,3271.8844583,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QCOM  230630C00095000,QCOM 30JUN23 95 C,0,1010.940414,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QQQM  230120C00117000,QQQM 20JAN23 117 C,0,-29.08815,0,43.718886,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QQQM  230217C00118000,QQQM 17FEB23 118 C,0,-555.0948841,0,-555.094884,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QQQM  230317C00119000,QQQM 17MAR23 119 C,0,491.8802469,0,491.880247,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QQQM  230421C00119000,QQQM 21APR23 119 C,0,-623.105468,0,-623.105468,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QQQM  230616C00120000,QQQM 16JUN23 120 C,0,-1653.111292,0,-1653.111292,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QQQM  230721C00125000,QQQM 21JUL23 125 C,12.02095,-181.120908,-181.120908,-181.120908,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,QQQM  231215C00130000,QQQM 15DEC23 130 C,-211.182658,-211.182658,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SBNY  230317P00085000,SBNY 17MAR23 85 P,0,-1540.29905,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SBNY  230616C00095000,SBNY 16JUN23 95 C,0,1584.03586,0,1584.03586,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SBNY  230616P00095000,SBNY 16JUN23 95 P,0,33.661871,0,33.661871,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SBNY  230616C00100000,SBNY 16JUN23 100 C,0,2030.2301413,0,2030.230141,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00052500,SCHW 17MAR23 52.5 C,0,-266.40346,0,-266.40346,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00060000,SCHW 17MAR23 60 C,0,157.597124,0,157.597124,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00062500,SCHW 17MAR23 62.5 C,0,51.59766,0,51.59766,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317P00062500,SCHW 17MAR23 62.5 P,0,-7.1951039,0,-12.2332539,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00066000,SCHW 17MAR23 66 C,0,93.59786,0,93.59786,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00068000,SCHW 17MAR23 68 C,0,52.598156,0,52.598156,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00069000,SCHW 17MAR23 69 C,0,30.778292,0,30.778292,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00071000,SCHW 17MAR23 71 C,0,70.778316,0,70.778316,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00072000,SCHW 17MAR23 72 C,0,33.598388,0,33.598388,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230317C00072500,SCHW 17MAR23 72.5 C,0,1143.79095,0,1078.233323,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230421C00050000,SCHW 21APR23 50 C,0,-232.402356,0,-232.402356,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230421C00052500,SCHW 21APR23 52.5 C,0,311.5959,0,311.5959,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230421C00055000,SCHW 21APR23 55 C,0,437.593348,0,437.593348,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230421P00057500,SCHW 21APR23 57.5 P,0,-168.4029,0,-168.4029,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230616C00047500,SCHW 16JUN23 47.5 C,0,-409.7531,0,-409.7531,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230616C00050000,SCHW 16JUN23 50 C,0,402.244588,0,402.244588,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230616P00057500,SCHW 16JUN23 57.5 P,0,-192.40274,0,-192.40274,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230721C00047500,SCHW 21JUL23 47.5 C,-82.20905,-234.406884,-234.406884,-234.406884,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230721C00057500,SCHW 21JUL23 57.5 C,-709.402004,-709.402004,-709.402004,-709.402004,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230721P00057500,SCHW 21JUL23 57.5 P,20.21651,-145.40254,-145.40254,-145.40254,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230721P00060000,SCHW 21JUL23 60 P,-445.69905,-445.69905,-445.69905,-445.69905,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SCHW  230915C00060000,SCHW 15SEP23 60 C,0.202534,0.202534,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SIG   230421P00050000,SIG 21APR23 50 P,0,-56.2802285,0,-56.2802285,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SIG   230421C00060000,SIG 21APR23 60 C,0,1557.9237089,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SKT   230915C00022000,SKT 15SEP23 22 C,59.180442,59.180442,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SLG   230721C00022500,SLG 21JUL23 22.5 C,0,-881.822284,0,-881.822284,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SM    230818C00030000,SM 18AUG23 30 C,-98.792528,-98.792528,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SQM   230421P00060000,SQM 21APR23 60 P,0,-78.2796102,0,-78.2796102,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SQM   230421C00070000,SQM 21APR23 70 C,0,1641.8725979,0,1641.872598,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SQM   230421P00070000,SQM 21APR23 70 P,0,-192.24905,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230120P00080000,STLD 20JAN23 80 P,0,-25,0,-91.03815,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230120C00090000,STLD 20JAN23 90 C,0,-751.77815,0,-4.716517,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230217P00080000,STLD 17FEB23 80 P,0,-20.63815,0,-20.63815,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230217C00090000,STLD 17FEB23 90 C,0,1748.3193579,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230421P00095000,STLD 21APR23 95 P,0,-959.84715,0,-959.84715,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230421C00100000,STLD 21APR23 100 C,0,1080.2413398,0,1080.24134,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230519C00095000,STLD 19MAY23 95 C,0,2879.9882762,0,2624.941806,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230519C00100000,STLD 19MAY23 100 C,0,1692.084192,0,1692.084192,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230519P00100000,STLD 19MAY23 100 P,0,-124.705672,0,-124.705672,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230519C00105000,STLD 19MAY23 105 C,0,741.69266,0,741.69266,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230519C00115000,STLD 19MAY23 115 C,0,1847.280988,0,1847.280988,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230519P00115000,STLD 19MAY23 115 P,0,1089.0851,0,1089.0851,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230616C00095000,STLD 16JUN23 95 C,0,-862.610272,0,-862.610272,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230616P00100000,STLD 16JUN23 100 P,0,-591.64905,0,-591.64905,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230616P00115000,STLD 16JUN23 115 P,0,-825.30846,0,-825.30846,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230721C00095000,STLD 21JUL23 95 C,-455.4581,-1075.61952,-1075.61952,-1075.61952,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230721C00100000,STLD 21JUL23 100 C,370.689724,370.689724,370.689724,370.689724,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230721P00115000,STLD 21JUL23 115 P,-11.537114,-431.306164,-431.306164,-431.306164,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230818C00095000,STLD 18AUG23 95 C,1057.48423,1057.48423,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230818C00100000,STLD 18AUG23 100 C,609.120374,609.120374,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STLD  230818P00115000,STLD 18AUG23 115 P,630.07095,630.07095,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STNG  230721C00044000,STNG 21JUL23 44 C,21.06095,-94.302772,-94.302772,-94.302772,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STNG  230721C00046000,STNG 21JUL23 46 C,0,246.6959,0,246.6959,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STNG  230721C00047000,STNG 21JUL23 47 C,177.347086,177.347086,177.347086,177.347086,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STNG  230721C00048000,STNG 21JUL23 48 C,0,90.695876,0,90.695876,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STNG  230721C00050000,STNG 21JUL23 50 C,0,1240.28662,0,1240.28662,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STNG  230721P00050000,STNG 21JUL23 50 P,-347.01,-530.24905,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STT   230721C00065000,STT 21JUL23 65 C,0,673.94311,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,STX   230721C00055000,STX 21JUL23 55 C,-22.15155,-128.108024,-128.108024,-128.108024,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,SWKS  230120C00080000,SWKS 20JAN23 80 C,0,1184.5,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TD    230721C00050000,TD 21JUL23 50 C,1204.11,1164.939182,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TGT   230721C00130000,TGT 21JUL23 130 C,-216.08905,-104.404956,-104.404956,-104.404956,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TGT   230721C00135000,TGT 21JUL23 135 C,328.295878,684.889802,328.295878,684.889802,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TGT   230721C00140000,TGT 21JUL23 140 C,0,2208.22822,0,2208.22822,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TGT   230721P00140000,TGT 21JUL23 140 P,-857.69,-651.03905,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TROX  230120P00012000,TROX 20JAN23 12 P,0,-19.34,0,-59.8763,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TROX  230120C00013000,TROX 20JAN23 13 C,0,213.68,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TSM   230217P00060000,TSM 17FEB23 60 P,0,-54.5,0,-55.03815,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TSM   230217C00070000,TSM 17FEB23 70 C,0,717.24,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TSM   230421C00075000,TSM 21APR23 75 C,0,1477.9146409,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TSM   230707C00090000,TSM 07JUL23 90 C,0,-566.10842,0,-566.10842,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TXN   230217P00145000,TXN 17FEB23 145 P,0,-210.5407961,0,-166.0789461,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,TXN   230217C00155000,TXN 17FEB23 155 C,0,1448.67,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,USB   230818C00027500,USB 18AUG23 27.5 C,-824.6631,-1004.8144,-1004.8144,-1004.8144,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,VALE  230120P00012000,VALE 20JAN23 12 P,0,-13.1,0,-26.91575,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,VALE  230120C00015000,VALE 20JAN23 15 C,0,1064.15,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,WWW   230721C00012500,WWW 21JUL23 12.5 C,957.68,795.580156,795.580156,795.580156,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230120C00129000,XLK 20JAN23 129 C,0,-176.52815,0,645.599353,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230203C00130000,XLK 03FEB23 130 C,0,-288.3990519,0,-288.399052,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230224C00131000,XLK 24FEB23 131 C,0,192.582514,0,192.582514,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230317C00132000,XLK 17MAR23 132 C,0,-16.4156998,0,-16.4157,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230421C00133000,XLK 21APR23 133 C,0,-746.407572,0,-746.407572,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230602C00134000,XLK 02JUN23 134 C,0,-1538.413828,0,-1538.413828,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   230721C00139000,XLK 21JUL23 139 C,62.10095,-684.422924,-684.422924,-684.422924,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLK   240119C00144000,XLK 19JAN24 144 C,-201.449538,-201.449538,0,0,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLY   230120C00139000,XLY 20JAN23 139 C,0,-209.43815,0,-142.481274,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLY   230203C00140000,XLY 03FEB23 140 C,0,-449.3987313,0,-449.398731,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLY   230317C00143000,XLY 17MAR23 143 C,0,882.2782893,0,882.278289,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLY   230421C00145000,XLY 21APR23 145 C,0,-95.502876,0,-95.502876,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLY   230519C00145000,XLY 19MAY23 145 C,0,153.594396,0,153.594396,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLY   230616C00146000,XLY 16JUN23 146 C,0,-1358.405468,0,-1358.405468,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLY   230721C00150000,XLY 21JUL23 150 C,-194.47905,-581.413844,-581.413844,-581.413844,0,0
Month & Year to Date Performance Summary,Data,Equity and Index Options,XLY   231215C00155000,XLY 15DEC23 155 C,141.169846,141.169846,0,0,0,0
Month & Year to Date Performance Summary,Data,Total,,,10158.819024,39070.4326901,-12011.9654,-5234.8647563,0,0
Month & Year to Date Performance Summary,Data,Total (All Assets),,,2120.13320425,10688.75573435,-14538.3839355,-15871.4181898,0,-391.122176
Cash Report,Header,Currency Summary,Currency,Total,Month to Date,Year to Date,
Cash Report,Data,Starting Cash,Base Currency Summary,19032.472736799,,,
Cash Report,Data,Commissions,Base Currency Summary,-6.33927225,-71.77679575,-412.56426565,
Cash Report,Data,Deposits,Base Currency Summary,0,0,22422.9812,
Cash Report,Data,Dividends,Base Currency Summary,0,925.62,5490.06,
Cash Report,Data,Broker Interest Paid and Received,Base Currency Summary,0,12.19,70.54,
Cash Report,Data,Trades (Sales),Base Currency Summary,50997,159859,709502.1664,
Cash Report,Data,Trades (Purchase),Base Currency Summary,-19481,-116627,-689132.7761544,
Cash Report,Data,Withholding Tax,Base Currency Summary,0,-41.93,-80.16,
Cash Report,Data,Cash FX Translation Gain/Loss,Base Currency Summary,-0.00001248,,,
Cash Report,Data,Ending Cash,Base Currency Summary,50542.133452072,,,
Cash Report,Data,Ending Settled Cash,Base Currency Summary,2181.133452072,,,
Cash Report,Data,Starting Cash,CAD,0.0042153,,,
Cash Report,Data,Deposits,CAD,0,0,30460,
Cash Report,Data,Trades (Purchase),CAD,0,0,-30459.99580588,
Cash Report,Data,Ending Cash,CAD,0.0042153,,,
Cash Report,Data,Ending Settled Cash,CAD,0.0042153,,,
Cash Report,Data,Starting Cash,USD,19032.46953667,,,
Cash Report,Data,Commissions,USD,-6.33927225,-71.77679575,-412.56426565,
Cash Report,Data,Dividends,USD,0,925.62,5490.06,
Cash Report,Data,Broker Interest Paid and Received,USD,0,12.19,70.54,
Cash Report,Data,Trades (Sales),USD,50997,159859,709502.1664,
Cash Report,Data,Trades (Purchase),USD,-19481,-116627,-666724,
Cash Report,Data,Withholding Tax,USD,0,-41.93,-80.16,
Cash Report,Data,Ending Cash,USD,50542.13026442,,,
Cash Report,Data,Ending Settled Cash,USD,2181.13026442,,,
Open Positions,Header,DataDiscriminator,Asset Category,Currency,Symbol,Quantity,Mult,Cost Price,Cost Basis,Close Price,Value,Unrealized P/L,Code
Open Positions,Data,Summary,Stocks,USD,ABBV,100,1,137.41370257,13741.370257,143.74,14374,632.629743,CP
Open Positions,Data,Summary,Stocks,USD,APA,200,1,36.47870257,7295.740514,38.64,7728,432.259486,CP
Open Positions,Data,Summary,Stocks,USD,BMY,100,1,65.23370257,6523.370257,64.68,6468,-55.370257,CP
Open Positions,Data,Summary,Stocks,USD,CFG,300,1,30.854369237,9256.310771,31.05,9315,58.689229,CP
Open Positions,Data,Summary,Stocks,USD,CMCSA,200,1,40.71420257,8142.840514,42.89,8578,435.159486,CP
Open Positions,Data,Summary,Stocks,USD,CWH,100,1,29.09370257,2909.370257,31.36,3136,226.629743,CP
Open Positions,Data,Summary,Stocks,USD,DAL,300,1,46.794369237,14038.310771,48.55,14565,526.689229,CP
Open Positions,Data,Summary,Stocks,USD,DELL,100,1,54.79370257,5479.370257,53.56,5356,-123.370257,CP
Open Positions,Data,Summary,Stocks,USD,DKS,100,1,149.23370257,14923.370257,131.49,13149,-1774.370257,CP
Open Positions,Data,Summary,Stocks,USD,F,300,1,14.294369237,4288.310771,13.93,4179,-109.310771,CP
Open Positions,Data,Summary,Stocks,USD,FL,300,1,26.294369237,7888.310771,25.31,7593,-295.310771,CP
Open Positions,Data,Summary,Stocks,USD,HASI,300,1,26.241035903,7872.310771,28.09,8427,554.689229,CP
